county,state,FIPS,GISJOIN,number,state_abbrev,region,pop2020,per_100,diff
Wilkes,Georgia,13317,G1303170,1,GA,South,9565,10.45478306,4.973118471
Chickasaw,Iowa,19037,G1900370,0,IA,Midwest,12012,0,0
Sherburne,Minnesota,27141,G2701410,1,MN,Midwest,97183,1.028986551,0.489467069
Morrow,Oregon,41049,G4100490,0,OR,West,12186,0,0
York,Virginia,51199,G5101990,0,VA,South,70045,0,0
Prince Georges,Maryland,24033,G2400330,0,MD,South,967201,0,0
Forest,Pennsylvania,42053,G4200530,0,PA,North,6973,0,0
Union,Indiana,18161,G1801610,0,IN,Midwest,7087,0,0
Lynn,Texas,48305,G4803050,0,TX,Southwest,5596,0,0
Heard,Georgia,13149,G1301490,0,GA,South,11412,0,0
Daviess,Missouri,29061,G2900610,0,MO,Midwest,8430,0,0
Rhea,Tennessee,47143,G4701430,0,TN,South,32870,0,0
Stark,Illinois,17175,G1701750,0,IL,Midwest,5400,0,0
Saline,Missouri,29195,G2901950,1,MO,Midwest,23333,4.285775511,2.038652474
Dukes,Massachusetts,25007,G2500070,0,MA,North,20600,0,0
Rush,Indiana,18139,G1801390,0,IN,Midwest,16752,0,0
Ochiltree,Texas,48357,G4803570,1,TX,Southwest,10015,9.985022466,4.749663322
Lee,Kentucky,21129,G2101290,1,KY,South,7395,13.52265044,6.432437887
Jefferson,Montana,30043,G3000430,0,MT,Rockies,12085,0,0
Bosque,Texas,48035,G4800350,1,TX,Southwest,18235,5.483959419,2.608603135
Clinton,Michigan,26037,G2600370,1,MI,Midwest,79128,1.263775149,0.601151023
Wilcox,Georgia,13315,G1303150,0,GA,South,8766,0,0
Desha,Arkansas,05041,G0500410,0,AR,South,11395,0,0
Aransas,Texas,48007,G4800070,2,TX,Southwest,23830,8.392782207,3.992268416
Jasper,Georgia,13159,G1301590,0,GA,South,14588,0,0
Issaquena,Mississippi,28055,G2800550,0,MS,South,1338,0,0
Wilcox,Alabama,01131,G0101310,0,AL,South,10600,0,0
Martin,Kentucky,21159,G2101590,0,KY,South,11287,0,0
Schuyler,New York,36097,G3600970,0,NY,North,17898,0,0
Grundy,Missouri,29079,G2900790,1,MO,Midwest,9808,10.19575856,4.849906013
Sharkey,Mississippi,28125,G2801250,1,MS,South,3800,26.31578947,12.51786268
Union,Georgia,13291,G1302910,0,GA,South,24632,0,0
Lassen,California,06035,G0600350,0,CA,West,32730,0,0
Barber,Kansas,20007,G2000070,0,KS,Midwest,4228,0,0
Phillips,Kansas,20147,G2001470,0,KS,Midwest,4981,0,0
Hooker,Nebraska,31091,G3100910,0,NE,Midwest,711,0,0
Goshen,Wyoming,56015,G5600150,0,WY,Rockies,12498,0,0
Baker,Georgia,13007,G1300070,0,GA,South,2876,0,0
Gilmer,Georgia,13123,G1301230,1,GA,South,31353,3.189487449,1.517171504
Presque Isle,Michigan,26141,G2601410,0,MI,Midwest,12982,0,0
Roger Mills,Oklahoma,40129,G4001290,0,OK,Southwest,3442,0,0
Cook,Georgia,13075,G1300750,1,GA,South,17229,5.804167392,2.760919274
Quitman,Mississippi,28119,G2801190,0,MS,South,6176,0,0
Sullivan,Pennsylvania,42113,G4201130,0,PA,North,5840,0,0
Antrim,Michigan,26009,G2600090,0,MI,Midwest,23431,0,0
Patrick,Virginia,51141,G5101410,1,VA,South,17608,5.679236711,2.7014924
Burke,North Dakota,38013,G3800130,0,ND,Midwest,2201,0,0
Owyhee,Idaho,16073,G1600730,0,ID,Rockies,11913,0,0
West Baton Rouge,Louisiana,22121,G2201210,0,LA,South,27199,0,0
Montmorency,Michigan,26119,G2601190,0,MI,Midwest,9153,0,0
Rawlins,Kansas,20153,G2001530,0,KS,Midwest,2561,0,0
Orange,Vermont,50017,G5000170,0,VT,North,29277,0,0
Stafford,Virginia,51179,G5101790,5,VA,South,156927,3.186194855,1.515605287
Hamlin,South Dakota,46057,G4600570,0,SD,Midwest,6164,0,0
Lemhi,Idaho,16059,G1600590,0,ID,Rockies,7974,0,0
Lexington (city),Virginia,51678,G5106780,3,VA,South,7320,40.98360656,19.49503204
Meade,South Dakota,46093,G4600930,1,SD,Midwest,29852,3.349859306,1.593456994
Cameron,Louisiana,22023,G2200230,0,LA,South,5617,0,0
Rio Blanco,Colorado,08103,G0801030,0,CO,Rockies,6529,0,0
Mariposa,California,06043,G0600430,1,CA,West,17131,5.837370848,2.776713454
Jackson,Tennessee,47087,G4700870,0,TN,South,11617,0,0
Kendall,Illinois,17093,G1700930,0,IL,Midwest,131869,0,0
Choctaw,Mississippi,28019,G2800190,0,MS,South,8246,0,0
Manatee,Florida,12081,G1200810,5,FL,South,399710,1.250906908,0.595029874
Love,Oklahoma,40085,G4000850,1,OK,Southwest,10146,9.856100926,4.688338081
Traverse,Minnesota,27155,G2701550,0,MN,Midwest,3360,0,0
Los Angeles,North Dakota,NA,NA,0,ND,Midwest,NA,NA,NA
Bee,Texas,48025,G4800250,1,TX,Southwest,31047,3.220923117,1.532124784
Terrell,Georgia,13273,G1302730,0,GA,South,9185,0,0
Marshall,Kentucky,21157,G2101570,1,KY,South,31659,3.158659465,1.502507286
Okaloosa,Florida,12091,G1200910,5,FL,South,211668,2.362189844,1.123643587
Trimble,Kentucky,21223,G2102230,0,KY,South,8474,0,0
West Feliciana,Louisiana,22125,G2201250,0,LA,South,15310,0,0
Clay,Tennessee,47027,G4700270,0,TN,South,7581,0,0
Crook,Wyoming,56011,G5600110,0,WY,Rockies,7181,0,0
Perry,Tennessee,47135,G4701350,0,TN,South,8366,0,0
Kemper,Mississippi,28069,G2800690,1,MS,South,8988,11.12594571,5.292376299
Anchorage,Alaska,02020,G0200200,9,AK,West,291247,3.090160585,1.469923823
Kiowa,Kansas,20097,G2000970,1,KS,Midwest,2460,40.6504065,19.33653584
Pawnee,Nebraska,31133,G3101330,0,NE,Midwest,2544,0,0
Cumberland,Virginia,51049,G5100490,0,VA,South,9675,0,0
Gilliam,Oregon,41021,G4100210,0,OR,West,1995,0,0
Franklin,North Carolina,37069,G3700690,3,NC,South,68573,4.374899742,2.081046979
Concho,Texas,48095,G4800950,0,TX,Southwest,3303,0,0
Camp,Texas,48063,G4800630,0,TX,Southwest,12464,0,0
Klickitat,Washington,53039,G5300390,0,WA,West,22735,0,0
Briscoe,Texas,48045,G4800450,0,TX,Southwest,1435,0,0
Pawnee,Kansas,20145,G2001450,0,KS,Midwest,6253,0,0
Butler,Alabama,01013,G0100130,0,AL,South,19051,0,0
Martin,Texas,48317,G4803170,1,TX,Southwest,5237,19.09490166,9.083039559
Gosper,Nebraska,31073,G3100730,0,NE,Midwest,1893,0,0
Bland,Virginia,51021,G5100210,0,VA,South,6270,0,0
Doddridge,West Virginia,54017,G5400170,1,WV,South,7808,12.80737705,6.092197512
Edwards,Kansas,20047,G2000470,0,KS,Midwest,2907,0,0
Hancock,Mississippi,28045,G2800450,0,MS,South,46053,0,0
Saguache,Colorado,08109,G0801090,0,CO,Rockies,6368,0,0
Dare,North Carolina,37055,G3700550,1,NC,South,36915,2.708925911,1.288578577
Calhoun,Texas,48057,G4800570,0,TX,Southwest,20106,0,0
Mcintosh,Georgia,13191,G1301910,0,GA,South,10975,0,0
Power,Idaho,16077,G1600770,0,ID,Rockies,7878,0,0
Hendry,Florida,12051,G1200510,0,FL,South,39619,0,0
Harris,Georgia,13145,G1301450,0,GA,South,34668,0,0
Oneida,Idaho,16071,G1600710,0,ID,Rockies,4564,0,0
Wakulla,Florida,12129,G1201290,2,FL,South,33764,5.923468783,2.817668414
Taylor,Georgia,13269,G1302690,1,GA,South,7816,12.79426817,6.085961895
Virginia Beach (city),Virginia,51810,G5108100,19,VA,South,459470,4.135199251,1.967026542
Phillips,Montana,30071,G3000710,0,MT,Rockies,4217,0,0
La Paz,Arizona,04012,G0400120,1,AZ,Southwest,16557,6.039741499,2.872976878
Gonzales,Texas,48177,G4801770,1,TX,Southwest,19653,5.088281687,2.420387634
Suffolk (city),Virginia,51800,G5108000,1,VA,South,94324,1.060175565,0.504303021
Salem (city),Virginia,51775,G5107750,0,VA,South,25346,0,0
St Mary's,Maryland,24037,G2400370,3,MD,South,113777,2.636736775,1.254239737
Oscoda,Michigan,26135,G2601350,1,MI,Midwest,8219,12.16693028,5.787550575
Stone,Arkansas,05137,G0501370,0,AR,South,12359,0,0
Cleveland,Arkansas,05025,G0500250,0,AR,South,7550,0,0
Colusa,California,06011,G0600110,1,CA,West,21839,4.578964238,2.17811613
Wyoming,Pennsylvania,42131,G4201310,0,PA,North,26069,0,0
Manassas (city),Virginia,51683,G5106830,3,VA,South,42772,7.01393435,3.336379747
Osceola,Florida,12097,G1200970,0,FL,South,388656,0,0
Oliver,North Dakota,38065,G3800650,0,ND,Midwest,1877,0,0
Forsyth,Georgia,13117,G1301170,0,GA,South,251283,0,0
Thomas,Nebraska,31171,G3101710,0,NE,Midwest,669,0,0
Colonial Heights(city),Virginia,51570,G5105700,0,VA,South,18170,0,0
Clifton Forge (city),Virginia,51560,G5105600,0,VA,South,NA,NA,NA
Itawamba,Mississippi,28057,G2800570,0,MS,South,23863,0,0
Nome,Alaska,02180,G0201800,0,AK,West,10046,0,0
Faulk,South Dakota,46049,G4600490,0,SD,Midwest,2125,0,0
Knox,Nebraska,31107,G3101070,0,NE,Midwest,8391,0,0
Bleckley,Georgia,13023,G1300230,0,GA,South,12583,0,0
Pepin,Wisconsin,55091,G5500910,0,WI,Midwest,7318,0,0
Kimble,Texas,48267,G4802670,0,TX,Southwest,4286,0,0
Crockett,Tennessee,47033,G4700330,0,TN,South,13911,0,0
Cavalier,North Dakota,38019,G3800190,0,ND,Midwest,3704,0,0
Davie,North Carolina,37059,G3700590,0,NC,South,42712,0,0
Long,Georgia,13183,G1301830,0,GA,South,16168,0,0
Tehama,California,06103,G0601030,3,CA,West,65829,4.557261997,2.167792835
San Juan,Utah,49037,G4900370,2,UT,Rockies,14518,13.7760022,6.552951946
Lewis,Tennessee,47101,G4701010,0,TN,South,12582,0,0
Wheeler,Oregon,41069,G4100690,0,OR,West,1451,0,0
Perquimans,North Carolina,37143,G3701430,1,NC,South,13005,7.68935025,3.657660759
Holt,Nebraska,31089,G3100890,0,NE,Midwest,10127,0,0
Tillamook,Oregon,41057,G4100570,0,OR,West,27390,0,0
Merrick,Nebraska,31121,G3101210,0,NE,Midwest,7668,0,0
Llano,Texas,48299,G4802990,1,TX,Southwest,21243,4.707433037,2.239226012
Pulaski,Georgia,13235,G1302350,0,GA,South,9855,0,0
Bond,Illinois,17005,G1700050,0,IL,Midwest,16725,0,0
Macon,Alabama,01087,G0100870,1,AL,South,19532,5.1198034,2.435381844
Putnam,Georgia,13237,G1302370,0,GA,South,22047,0,0
Autauga,Alabama,01001,G0100010,2,AL,South,58805,3.401071337,1.61781747
Union,Ohio,39159,G3901590,0,OH,Midwest,62784,0,0
Andrews,Texas,48003,G4800030,2,TX,Southwest,18610,10.74691026,5.112077181
Reeves,Texas,48389,G4803890,0,TX,Southwest,14748,0,0
Maries,Missouri,29125,G2901250,0,MO,Midwest,8432,0,0
Nicollet,Minnesota,27103,G2701030,1,MN,Midwest,34454,2.902420619,1.380619904
Harrisonburg (city),Virginia,51660,G5106600,3,VA,South,51814,5.789940943,2.754152054
Griggs,North Dakota,38039,G3800390,0,ND,Midwest,2306,0,0
Northampton,North Carolina,37131,G3701310,0,NC,South,17471,0,0
Prince Of Wales-outer Ketchikan,Alaska,02201,NA,0,AK,West,NA,NA,NA
Wrangell-petersburg,Alaska,02280,G0202750,0,AK,West,NA,NA,NA
Martin,Florida,12085,G1200850,2,FL,South,158431,1.262379206,0.600487003
Gunnison,Colorado,08051,G0800510,0,CO,Rockies,16918,0,0
Cumberland,Illinois,17035,G1700350,0,IL,Midwest,10450,0,0
Waynesboro (city),Virginia,51820,G5108200,0,VA,South,22196,0,0
Charlton,Georgia,13049,G1300490,1,GA,South,12518,7.988496565,3.799958314
Roosevelt,New Mexico,35041,G3500410,0,NM,Southwest,19191,0,0
Gaston,New Jersey,NA,NA,0,NJ,North,NA,NA,NA
Johnson,Georgia,13167,G1301670,0,GA,South,9189,0,0
Spencer,Kentucky,21215,G2102150,0,KY,South,19490,0,0
Lee,Georgia,13177,G1301770,1,GA,South,33163,3.015408739,1.434365955
San Augustine,Texas,48405,G4804050,0,TX,Southwest,7918,0,0
Brown,Illinois,17009,G1700090,0,IL,Midwest,6244,0,0
Hyde,South Dakota,46069,G4600690,0,SD,Midwest,1262,0,0
Hansford,Texas,48195,G4801950,0,TX,Southwest,5285,0,0
Douglas,Nevada,32005,G3200050,0,NV,Rockies,49488,0,0
Hitchcock,Nebraska,31087,G3100870,0,NE,Midwest,2616,0,0
Lowndes,Alabama,01085,G0100850,0,AL,South,10311,0,0
Ida,Iowa,19093,G1900930,0,IA,Midwest,7005,0,0
Jeff Davis,Texas,48243,G4802430,0,TX,Southwest,1996,0,0
Hopewell (city),Virginia,51670,G5106700,2,VA,South,23033,8.683193679,4.130410991
Twiggs,Georgia,13289,G1302890,0,GA,South,8022,0,0
Montgomery,Georgia,13209,G1302090,0,GA,South,8610,0,0
Treasure,Montana,30103,G3001030,0,MT,Rockies,762,0,0
Dixie,Florida,12029,G1200290,0,FL,South,16759,0,0
Dolores,Colorado,08033,G0800330,0,CO,Rockies,2326,0,0
Fairbanks North Star,Alaska,02090,G0202400,5,AK,West,95655,5.22711829,2.48642926
Major,Oklahoma,40093,G4000930,0,OK,Southwest,7782,0,0
Moody,South Dakota,46101,G4601010,0,SD,Midwest,6336,0,0
Grand,Utah,49019,G4900190,0,UT,Rockies,9669,0,0
Jefferson,Idaho,16051,G1600510,1,ID,Rockies,30891,3.237188825,1.539862037
Stevens,Kansas,20189,G2001890,0,KS,Midwest,5250,0,0
Teton,Wyoming,56039,G5600390,0,WY,Rockies,23331,0,0
Beaver,Oklahoma,40007,G4000070,0,OK,Southwest,5049,0,0
Ogemaw,Michigan,26129,G2601290,0,MI,Midwest,20770,0,0
Chesapeake (city),Virginia,51550,G5105500,9,VA,South,249422,3.608342488,1.716411959
Harper,Kansas,20077,G2000770,0,KS,Midwest,5485,0,0
Green,Kentucky,21087,G2100870,1,KY,South,11107,9.003331233,4.282693632
Benton,Mississippi,28009,G2800090,0,MS,South,7646,0,0
Chattahoochee,Georgia,13053,G1300530,0,GA,South,9565,0,0
Mitchell,Texas,48335,G4803350,0,TX,Southwest,8990,0,0
Wabaunsee,Kansas,20197,G2001970,0,KS,Midwest,6877,0,0
Marquette,Wisconsin,55077,G5500770,0,WI,Midwest,15592,0,0
Thomas,Kansas,20193,G2001930,0,KS,Midwest,7930,0,0
Gilpin,Colorado,08047,G0800470,0,CO,Rockies,5808,0,0
Buena Vista (city),Virginia,51530,G5105300,0,VA,South,6641,0,0
Wayne,Nebraska,31179,G3101790,0,NE,Midwest,9697,0,0
Crawford,Georgia,13079,G1300790,0,GA,South,12130,0,0
Rolette,North Dakota,38079,G3800790,0,ND,Midwest,12187,0,0
Carroll,Arkansas,05015,G0500150,0,AR,South,28260,0,0
Cimarron,Oklahoma,40025,G4000250,0,OK,Southwest,2296,0,0
Stonewall,Texas,48433,G4804330,0,TX,Southwest,1245,0,0
Menominee,Wisconsin,55078,G5500780,0,WI,Midwest,4255,0,0
Teller,Colorado,08119,G0801190,0,CO,Rockies,24710,0,0
Ouray,Colorado,08091,G0800910,0,CO,Rockies,4874,0,0
Smith,Mississippi,28129,G2801290,0,MS,South,14209,0,0
Kenai Peninsula,Alaska,02122,G0201220,1,AK,West,58799,1.700709196,0.808991278
Rush,Kansas,20165,G2001650,0,KS,Midwest,2956,0,0
Scott,Kansas,20171,G2001710,0,KS,Midwest,5151,0,0
Lake,Tennessee,47095,G4700950,0,TN,South,7005,0,0
Wilkinson,Georgia,13319,G1303190,0,GA,South,8877,0,0
Wibaux,Montana,30109,G3001090,0,MT,Rockies,937,0,0
Union,South Dakota,46127,G4601270,0,SD,Midwest,16811,0,0
Spink,South Dakota,46115,G4601150,0,SD,Midwest,6361,0,0
Juneau,Alaska,02110,G0201100,2,AK,West,32255,6.200589056,2.949488648
Herkimer,Mississippi,NA,NA,0,MS,South,NA,NA,NA
Mccook,South Dakota,46087,G4600870,0,SD,Midwest,5682,0,0
Pike,Pennsylvania,42103,G4201030,1,PA,North,58535,1.708379602,0.812639928
Radford (city),Virginia,51750,G5107500,1,VA,South,16070,6.222775358,2.960042201
Frio,Texas,48163,G4801630,0,TX,Southwest,18385,0,0
Lincoln,Colorado,08073,G0800730,0,CO,Rockies,5675,0,0
Wallace,Kansas,20199,G2001990,0,KS,Midwest,1512,0,0
East Feliciana,Louisiana,22037,G2200370,1,LA,South,19539,5.11796919,2.434509349
Converse,Wyoming,56009,G5600090,1,WY,Rockies,13751,7.272198386,3.459230469
Daniels,Montana,30019,G3000190,0,MT,Rockies,1661,0,0
Lampasas,Texas,48281,G4802810,0,TX,Southwest,21627,0,0
Fremont,Idaho,16043,G1600430,0,ID,Rockies,13388,0,0
Ransom,North Dakota,38073,G3800730,0,ND,Midwest,5703,0,0
Chouteau,Montana,30015,G3000150,0,MT,Rockies,5895,0,0
San Miguel,Colorado,08113,G0801130,0,CO,Rockies,8072,0,0
Jackson,Colorado,08057,G0800570,0,CO,Rockies,1379,0,0
Kodiak Island,Alaska,02150,G0201500,0,AK,West,13101,0,0
Schleicher,Texas,48413,G4804130,0,TX,Southwest,2451,0,0
Pike,Georgia,13231,G1302310,0,GA,South,18889,0,0
Ziebach,South Dakota,46137,G4601370,0,SD,Midwest,2413,0,0
Lincoln,Wyoming,56023,G5600230,0,WY,Rockies,19581,0,0
Scott,Illinois,17171,G1701710,0,IL,Midwest,4949,0,0
Douglas,Washington,53017,G5300170,1,WA,West,42938,2.328939401,1.107827057
Warren,Missouri,29219,G2902190,2,MO,Midwest,35532,5.628729033,2.677466969
Lafayette,Florida,12067,G1200670,0,FL,South,8226,0,0
Harper,Oklahoma,40059,G4000590,0,OK,Southwest,3272,0,0
Jim Hogg,Texas,48247,G4802470,0,TX,Southwest,4838,0,0
Garfield,Montana,30033,G3000330,1,MT,Rockies,1173,85.2514919,40.55232581
Lyon,Nevada,32019,G3200190,3,NV,Rockies,59235,5.06457331,2.409110062
Poquoson (city),Virginia,51735,G5107350,0,VA,South,12460,0,0
Clark,Idaho,16033,G1600330,0,ID,Rockies,790,0,0
Yukon-koyukuk,Alaska,02290,G0202900,0,AK,West,5343,0,0
Lander,Nevada,32015,G3200150,0,NV,Rockies,5734,0,0
Renville,North Dakota,38075,G3800750,0,ND,Midwest,2282,0,0
Lipscomb,Texas,48295,G4802950,0,TX,Southwest,3059,0,0
Winneshiek,Iowa,19191,G1901910,1,IA,Midwest,20070,4.982561036,2.370098564
Wayne,Utah,49055,G4900550,0,UT,Rockies,2486,0,0
Donley,Texas,48129,G4801290,0,TX,Southwest,3258,0,0
Harney,Oregon,41025,G4100250,0,OR,West,7495,0,0
East Carroll,Louisiana,22035,G2200350,0,LA,South,7459,0,0
Currituck,North Carolina,37053,G3700530,0,NC,South,28100,0,0
Rich,Utah,49033,G4900330,0,UT,Rockies,2510,0,0
Knox,Missouri,29103,G2901030,1,MO,Midwest,3744,26.70940171,12.70509567
Bethel,Alaska,02050,G0200500,0,AK,West,18666,0,0
Pottawatomie,Kansas,20149,G2001490,0,KS,Midwest,25348,0,0
King And Queen,Virginia,51097,G5100970,0,VA,South,6608,0,0
Campbell,South Dakota,46021,G4600210,0,SD,Midwest,1377,0,0
Hot Springs,Wyoming,56017,G5600170,1,WY,Rockies,4621,21.64033759,10.29384942
Adams,North Dakota,38001,G3800010,0,ND,Midwest,2200,0,0
Andrew,Missouri,29003,G2900030,0,MO,Midwest,18135,0,0
Glasscock,Texas,48173,G4801730,0,TX,Southwest,1116,0,0
Chaffee,Colorado,08015,G0800150,0,CO,Rockies,19476,0,0
Bedford,Ohio,NA,NA,2,OH,Midwest,NA,NA,NA
Sweet Grass,Montana,30097,G3000970,0,MT,Rockies,3678,0,0
Emporia (city),Virginia,51595,G5105950,1,VA,South,5766,17.34304544,8.249718726
West Barrington,Rhode Island,NA,NA,0,RI,North,NA,NA,NA
Oglethorpe,Georgia,13221,G1302210,0,GA,South,14825,0,0
Kane,Utah,49025,G4900250,0,UT,Rockies,7667,0,0
Sierra,California,06091,G0600910,0,CA,West,3236,0,0
Jerauld,South Dakota,46073,G4600730,0,SD,Midwest,1663,0,0
Summit,Colorado,08117,G0801170,0,CO,Rockies,31055,0,0
Marion,Georgia,13197,G1301970,0,GA,South,7498,0,0
Norton (city),Virginia,51720,G5107200,0,VA,South,3687,0,0
Aurora,South Dakota,46003,G4600030,0,SD,Midwest,2747,0,0
Prairie,Montana,30079,G3000790,0,MT,Rockies,1088,0,0
Hartley,Texas,48205,G4802050,0,TX,Southwest,5382,0,0
Yoakum,Texas,48501,G4805010,0,TX,Southwest,7694,0,0
Teton,Idaho,16081,G1600810,0,ID,Rockies,11630,0,0
South Boston (city),Virginia,51780,NA,0,VA,South,NA,NA,NA
Wheatland,Montana,30107,G3001070,0,MT,Rockies,2069,0,0
Hemphill,Texas,48211,G4802110,0,TX,Southwest,3382,0,0
San Jacinto,Texas,48407,G4804070,0,TX,Southwest,27402,0,0
Crockett,Texas,48105,G4801050,0,TX,Southwest,3098,0,0
Humboldt,Nevada,32013,G3200130,0,NV,Rockies,17285,0,0
Grundy,Iowa,19075,G1900750,2,IA,Midwest,12329,16.22191581,7.716421149
Clay,Georgia,13061,G1300610,0,GA,South,2848,0,0
Custer,Idaho,16037,G1600370,0,ID,Rockies,4275,0,0
Pitkin,Colorado,08097,G0800970,0,CO,Rockies,17358,0,0
Walworth,South Dakota,46129,G4601290,0,SD,Midwest,5315,0,0
Pershing,Nevada,32027,G3200270,1,NV,Rockies,6650,15.03759398,7.153064387
Missouri Valley,Iowa,NA,NA,0,IA,Midwest,NA,NA,NA
King William,Virginia,51101,G5101010,0,VA,South,17810,0,0
Meagher,Montana,30059,G3000590,0,MT,Rockies,1927,0,0
Webster,Georgia,13307,G1303070,0,GA,South,2348,0,0
Juab,Utah,49023,G4900230,0,UT,Rockies,11786,0,0
Dawson,Georgia,13085,G1300850,0,GA,South,26798,0,0
Storey,Nevada,32029,G3200290,0,NV,Rockies,4104,0,0
Webster,Nebraska,31181,G3101810,0,NE,Midwest,3395,0,0
Hamilton,Texas,48193,G4801930,0,TX,Southwest,8222,0,0
Ketchikan Gateway,Alaska,02130,G0201300,0,AK,West,13948,0,0
New Kent,Virginia,51127,G5101270,0,VA,South,22945,0,0
Houston,Tennessee,47083,G4700830,0,TN,South,8283,0,0
Polk,Nebraska,31143,G3101430,0,NE,Midwest,5214,0,0
Douglas,Colorado,08035,G0800350,2,CO,Rockies,357978,0.558693551,0.265758668
Wilson,Kansas,20205,G2002050,0,KS,Midwest,8624,0,0
Frontier,Nebraska,31063,G3100630,0,NE,Midwest,2519,0,0
Kearny,Kansas,20093,G2000930,0,KS,Midwest,3983,0,0
Kiowa,Colorado,08061,G0800610,0,CO,Rockies,1446,0,0
Reagan,Texas,48383,G4803830,0,TX,Southwest,3385,0,0
Mason,Texas,48319,G4803190,2,TX,Southwest,3953,50.5944852,24.06672308
Matanuska-susitna Borough,Alaska,02170,G0201700,5,AK,West,107081,4.669362445,2.221116639
Schley,Georgia,13249,G1302490,1,GA,South,4547,21.99252254,10.46137633
Edwards,Texas,48137,G4801370,1,TX,Southwest,1422,70.32348805,33.45139112
Yavapoi,Arizona,NA,NA,1,AZ,Southwest,NA,NA,NA
Eau Cleaire,Wisconsin,55035,G5500350,1,WI,Midwest,105710,0.945984297,0.449984658
Freemont,Iowa,NA,NA,1,IA,Midwest,NA,NA,NA
Warren,Georgia,13301,G1303010,1,GA,South,5215,19.17545542,9.121357272
Desoto,Mississippi,28033,G2800330,1,MS,South,185314,0.539624637,0.25668799
Otera,Colorado,08089,G0800890,1,CO,Rockies,18690,5.350454789,2.545097816
Boise,Idaho,16015,G1600150,1,ID,Rockies,7610,13.14060447,6.250706724
Elizabeth City,Virginia,51055,G5100550,0,VA,South,NA,NA,NA
Bedford,Virginia,51019,G5100190,0,VA,South,79462,0,0
Franklin,Virginia,51067,G5100670,0,VA,South,54477,0,0
Jackson,Kentucky,21109,G2101090,0,KY,South,12955,0,0
Collingsworth,Texas,48087,G4800870,0,TX,Southwest,2652,0,0
Chautauqua,Kansas,20019,G2000190,0,KS,Midwest,3379,0,0
Ellis,Oklahoma,40045,G4000450,0,OK,Southwest,3749,0,0
Woodson,Kansas,20207,G2002070,0,KS,Midwest,3115,0,0
Warren,Indiana,18171,G1801710,0,IN,Midwest,8440,0,0
Carlisle,Kentucky,21039,G2100390,0,KY,South,4826,0,0
Mercer,Missouri,29129,G2901290,0,MO,Midwest,3538,0,0
Reynolds,Missouri,29179,G2901790,0,MO,Midwest,6096,0,0
Carter,Montana,30011,G3000110,0,MT,Rockies,1415,0,0
Lee,Texas,48287,G4802870,0,TX,Southwest,17478,0,0
Edmunds,South Dakota,46045,G4600450,0,SD,Midwest,3986,0,0
Lewis,Idaho,16061,G1600610,0,ID,Rockies,3533,0,0
Throckmorton,Texas,48447,G4804470,0,TX,Southwest,1440,0,0
Hickman,Kentucky,21105,G2101050,0,KY,South,4521,0,0
De Baca,New Mexico,35011,G3500110,0,NM,Southwest,1698,0,0
Graham,North Carolina,37075,G3700750,0,NC,South,8030,0,0
Gray,Kansas,20069,G4801790,0,KS,Midwest,5653,0,0
Terrell,Texas,48443,G4804430,0,TX,Southwest,760,0,0
Kidder,North Dakota,38043,G3800430,0,ND,Midwest,2394,0,0
Logan,Nebraska,31113,G3101130,0,NE,Midwest,716,0,0
Chase,Kansas,20017,G2000170,0,KS,Midwest,2572,0,0
Coke,Texas,48081,G4800810,0,TX,Southwest,3285,0,0
Graham,Kansas,20065,G2000650,0,KS,Midwest,2415,0,0
Bennett,South Dakota,46007,G4600070,0,SD,Midwest,3381,0,0
Rappahannock,Virginia,51157,G5101570,0,VA,South,7348,0,0
Fallon,Montana,30025,G3000250,0,MT,Rockies,3049,0,0
Blanco,Texas,48031,G4800310,0,TX,Southwest,11374,0,0
Catron,New Mexico,35003,G3500030,0,NM,Southwest,3579,0,0
